ts_utc,close_time,label,tf,event,direction,price,box_top,box_bottom,box_id,confluence
2026-07-29T09:09:50+00:00,1785311999999,XRP,4h,long_created,long,1.0903,1.0825,1.0691,L1785297599999,8h
2026-07-29T09:09:51+00:00,1785311999999,XRP,8h,long_created,long,1.0903,1.0706,1.0554,L1785283199999,
2026-07-29T09:09:51+00:00,1785311999999,XRP,8h,long_entry,long,1.0903,1.0706,1.0554,L1785283199999,
2026-07-29T09:09:52+00:00,1785311999999,AVAX,4h,long_created,long,6.427,6.607,6.502,L1785268799999,
2026-07-29T09:09:56+00:00,1785312000000,Gold,1h,short_created,short,4042.58,4037.0,4028.21,S1785297600000,
2026-07-29T11:32:28+00:00,1785322800000,Microsoft,1h,long_created,long,395.66,398.42,396.21,L1785312000000,
2026-07-29T13:16:30+00:00,1785330000000,Gold,1h,long_created,long,4028.28,4040.9,4030.86,L1785326400000,
2026-07-29T13:16:31+00:00,1785330000000,Silber,1h,long_created,long,57.36,57.83,57.46,L1785326400000,
2026-07-29T13:16:32+00:00,1785330000000,Amazon,1h,long_created,long,230.88,231.94,231.52,L1785322800000,
2026-07-29T15:20:34+00:00,1785333600000,Google,1h,short_created,short,334.75,335.51,334.27,S1785319200000,
2026-07-29T15:20:35+00:00,1785333600000,Take-Two,1h,short_created,short,248.55,248.49,247.13,S1785330000000,
2026-07-29T15:20:35+00:00,1785333600000,Monero,1h,short_created,short,352.58,351.0,346.91,S1785322800000,
2026-07-29T16:41:03+00:00,1785340799999,TRX,8h,long_created,long,0.3265,0.3261,0.3245,L1785311999999,
2026-07-29T16:41:04+00:00,1785340799999,TRX,8h,long_entry,long,0.3265,0.3261,0.3245,L1785311999999,
2026-07-29T16:41:08+00:00,1785340800000,Gold,4h,long_created,long,4017.54,4051.98,4025.46,L1785312000000,
2026-07-29T17:53:27+00:00,1785344399999,XLM,1h,long_created,long,0.1716,0.1747,0.1735,L1785333599999,
2026-07-29T17:53:28+00:00,1785344400000,SpaceX,1h,short_created,short,116.54,113.39,111.33,S1785340800000,
2026-07-29T17:53:29+00:00,1785344400000,SpaceX,1h,long_created,long,116.54,116.69,115.66,L1785326400000,
2026-07-29T18:45:20+00:00,1785347999999,LINK,1h,long_created,long,8.344,8.3,8.246,L1785344399999,
2026-07-29T18:45:21+00:00,1785347999999,LINK,1h,long_entry,long,8.344,8.3,8.246,L1785344399999,
2026-07-29T18:45:22+00:00,1785348000000,Gold,1h,short_created,short,4051.12,4016.56,4003.13,S1785337200000,
2026-07-29T20:02:14+00:00,1785355199999,BTC,1h,long_created,long,63589.46,64648.79,63758.0,L1785351599999,
2026-07-29T20:02:15+00:00,1785351599999,BNB,1h,short_created,short,568.54,570.6,567.4,S1785337199999,
2026-07-29T20:02:16+00:00,1785351599999,ETH,1h,short_created,short,1888.56,1898.84,1887.31,S1785340799999,
2026-07-29T20:02:16+00:00,1785355199999,ETH,1h,long_created,long,1888.56,1935.68,1894.22,L1785351599999,
2026-07-29T20:02:17+00:00,1785351599999,SOL,1h,short_created,short,72.76,73.46,72.98,S1785340799999,
2026-07-29T20:02:18+00:00,1785351599999,DOGE,1h,short_created,short,0.06971,0.07046,0.07,S1785340799999,
2026-07-29T20:02:18+00:00,1785355199999,ADA,1h,short_created,short,0.1632,0.1653,0.1625,S1785337199999,
2026-07-29T20:02:25+00:00,1785355199999,ADA,4h,short_created,short,0.1632,0.1654,0.1623,S1785340799999,
2026-07-29T20:02:26+00:00,1785355199999,AVAX,1h,long_created,long,6.364,6.497,6.404,L1785351599999,
2026-07-29T20:02:27+00:00,1785355199999,SUI,1h,short_created,short,0.6821,0.6872,0.6806,S1785340799999,
2026-07-29T20:02:28+00:00,1785355200000,Silber,1h,short_created,short,57.39,57.57,56.95,S1785333600000,
2026-07-29T20:02:28+00:00,1785355200000,Microsoft,1h,short_created,short,392.32,395.63,389.48,S1785333600000,
2026-07-29T20:02:29+00:00,1785355200000,Microsoft,4h,short_created,short,392.32,398.79,392.93,S1785326400000,
2026-07-29T20:02:30+00:00,1785351600000,Nvidia,1h,long_created,long,190.61,193.33,192.11,L1785348000000,
2026-07-29T20:02:30+00:00,1785355200000,Apple,4h,short_created,short,338.39,341.83,339.07,S1785326400000,
2026-07-29T20:02:31+00:00,1785351600000,Apple,1h,short_created,short,338.39,343.5,340.27,S1785337200000,
2026-07-29T20:02:32+00:00,1785355200000,Apple,1h,long_created,long,338.39,343.57,341.31,L1785348000000,
2026-07-29T20:02:33+00:00,1785355200000,Amazon,1h,short_created,short,226.77,230.12,227.49,S1785337200000,
2026-07-29T21:05:17+00:00,1785358799999,SUI,1h,long_created,long,0.6797,0.6976,0.6861,L1785351599999,
2026-07-29T22:08:14+00:00,1785362399999,SOL,1h,long_created,long,73.18,74.53,73.44,L1785351599999,
2026-07-29T22:08:15+00:00,1785362399999,BNB,1h,long_created,long,569.0,573.56,568.47,L1785351599999,
2026-07-29T23:10:07+00:00,1785365999999,DOGE,1h,long_created,long,0.07006,0.06989,0.06908,L1785362399999,8h
2026-07-29T23:10:07+00:00,1785365999999,DOGE,1h,long_entry,long,0.07006,0.06989,0.06908,L1785362399999,8h
2026-07-29T23:10:08+00:00,1785366000000,Google,1h,long_created,long,335.8,342.88,338.37,L1785351600000,
2026-07-30T00:08:46+00:00,1785369599999,SOL,4h,long_created,long,73.68,74.28,72.73,L1785311999999,
2026-07-30T00:08:47+00:00,1785369599999,DOGE,4h,long_created,long,0.07014,0.07105,0.06995,L1785311999999,
2026-07-30T00:08:48+00:00,1785369599999,ADA,8h,short_created,short,0.1621,0.1654,0.1623,S1785340799999,
2026-07-30T00:08:48+00:00,1785369599999,LINK,4h,long_created,long,8.335,8.443,8.292,L1785311999999,
2026-07-30T00:08:49+00:00,1785369599999,XLM,4h,long_created,long,0.172,0.1751,0.1725,L1785326399999,
2026-07-30T00:08:50+00:00,1785369600000,Amazon,4h,long_created,long,230.3,232.38,231.12,L1785312000000,
2026-07-30T03:21:56+00:00,1785380399999,AVAX,1h,short_created,short,6.491,6.446,6.391,S1785373199999,
2026-07-30T06:02:41+00:00,1785383999999,BNB,4h,short_created,short,573.42,573.56,567.37,S1785355199999,
2026-07-30T06:02:42+00:00,1785383999999,BNB,1h,short_created,short,573.05,577.51,574.28,S1785380399999,
2026-07-30T06:02:43+00:00,1785383999999,BNB,1h,short_entry,short,573.05,577.51,574.28,S1785380399999,
2026-07-30T06:02:44+00:00,1785384000000,HYPE,4h,long_created,long,54.082,54.146,53.088,L1785369600000,
2026-07-30T06:02:44+00:00,1785384000000,HYPE,4h,long_entry,long,54.082,54.146,53.088,L1785369600000,
2026-07-30T08:42:46+00:00,1785398399999,BNB,8h,short_created,short,574.72,573.23,567.4,S1785340799999,
2026-07-30T08:42:47+00:00,1785394799999,NEAR,1h,short_created,short,1.628,1.633,1.62,S1785387599999,
2026-07-30T08:42:47+00:00,1785394800000,Rohoel,1h,short_created,short,85.27,83.89,83.33,S1785380400000,
2026-07-30T08:42:48+00:00,1785394800000,Monero,1h,short_created,short,356.06,354.12,352.62,S1785380400000,
2026-07-30T10:50:21+00:00,1785405599999,SOL,1h,short_created,short,74.05,73.81,73.39,S1785398399999,
2026-07-30T10:50:23+00:00,1785405599999,XRP,1h,short_created,short,1.081,1.0777,1.0722,S1785394799999,
2026-07-30T10:50:23+00:00,1785405599999,ETH,1h,short_created,short,1918.16,1906.95,1899.59,S1785394799999,
2026-07-30T10:50:24+00:00,1785401999999,ADA,1h,short_created,short,0.1642,0.1627,0.1619,S1785387599999,
2026-07-30T10:50:25+00:00,1785402000000,Amazon,1h,short_created,short,233.49,231.03,229.61,S1785398400000,
2026-07-30T10:50:26+00:00,1785402000000,Take-Two,1h,short_created,short,247.1,247.3,245.48,S1785398400000,
2026-07-30T12:17:27+00:00,1785409199999,SUI,1h,short_created,short,0.6933,0.6884,0.6846,S1785387599999,
2026-07-30T12:17:28+00:00,1785412800000,Microsoft,1h,short_created,short,428.88,420.54,416.83,S1785398400000,
2026-07-30T12:17:29+00:00,1785412800000,Nvidia,4h,long_created,long,193.68,193.65,190.92,L1785384000000,
2026-07-30T14:34:59+00:00,1785416400000,Google,1h,long_created,long,332.97,337.75,336.75,L1785409200000,
2026-07-30T14:34:59+00:00,1785420000000,HYPE,1h,long_created,long,53.688,53.565,52.961,L1785416400000,
2026-07-30T14:35:00+00:00,1785416400000,Take-Two,1h,long_created,long,247.09,247.26,246.29,L1785405600000,
2026-07-30T14:35:01+00:00,1785420000000,Rohoel,1h,long_created,long,83.78,84.53,83.51,L1785416400000,
2026-07-30T16:10:05+00:00,1785427199999,BTC,4h,short_created,short,64730.3,64182.0,63907.85,S1785398399999,
2026-07-30T16:10:06+00:00,1785427199999,XRP,4h,short_created,short,1.0922,1.0843,1.0669,S1785340799999,
2026-07-30T16:10:10+00:00,1785427199999,LINK,4h,short_created,short,8.485,8.341,8.263,S1785398399999,
2026-07-30T16:10:12+00:00,1785427200000,Gold,8h,short_created,short,4114.42,4099.66,4039.02,S1785398400000,
2026-07-30T16:10:13+00:00,1785423600000,Gold,1h,short_created,short,4114.42,4094.75,4076.04,S1785416400000,
2026-07-30T16:10:14+00:00,1785427200000,Gold,4h,short_created,short,4114.42,4067.93,4039.02,S1785398400000,
2026-07-30T16:10:15+00:00,1785427200000,Nvidia,1h,short_created,short,193.43,197.5,194.58,S1785423600000,
2026-07-30T16:10:15+00:00,1785427200000,Nvidia,1h,short_entry,short,193.43,197.5,194.58,S1785423600000,
2026-07-30T16:10:17+00:00,1785427200000,Apple,8h,short_created,short,332.01,340.94,337.67,S1785398400000,
2026-07-30T17:45:38+00:00,1785430800000,SpaceX,1h,short_created,short,112.21,115.88,114.45,S1785427200000,
2026-07-30T17:45:39+00:00,1785430800000,SpaceX,1h,short_entry,short,112.21,115.88,114.45,S1785427200000,
2026-07-30T20:18:08+00:00,1785441600000,Silber,4h,short_created,short,59.29,57.68,57.06,S1785398400000,
2026-07-30T21:34:48+00:00,1785445199999,DOGE,1h,short_created,short,0.07057,0.07097,0.07065,S1785437999999,
2026-07-30T21:34:49+00:00,1785445200000,Apple,1h,short_created,short,318.56,334.29,332.69,S1785441600000,
2026-07-30T21:34:50+00:00,1785445200000,SpaceX,1h,long_created,long,112.88,112.74,111.71,L1785441600000,
2026-07-30T21:34:51+00:00,1785445200000,SpaceX,1h,long_entry,long,112.88,112.74,111.71,L1785441600000,
2026-07-31T01:10:55+00:00,1785459599999,NEAR,1h,short_created,short,1.67,1.685,1.673,S1785455999999,
2026-07-31T01:10:56+00:00,1785459599999,XLM,1h,long_created,long,0.1718,0.1729,0.172,L1785452399999,
2026-07-31T01:10:57+00:00,1785459600000,Take-Two,1h,short_created,short,245.89,246.69,245.73,S1785456000000,
2026-07-31T01:10:58+00:00,1785456000000,Amazon,1d,short_created,short,258.22,232.99,224.68,S1785369600000,
2026-07-31T01:10:59+00:00,1785456000000,Amazon,1d,long_created,long,258.22,234.34,228.43,L1785283200000,
2026-07-31T01:10:59+00:00,1785456000000,Monero,1h,short_created,short,359.07,368.97,365.94,S1785452400000,
2026-07-31T04:36:19+00:00,1785463199999,BTC,1h,short_created,short,64370.0,64901.55,64690.29,S1785459599999,
2026-07-31T04:36:20+00:00,1785463199999,AVAX,1h,short_created,short,6.455,6.478,6.434,S1785455999999,
2026-07-31T04:36:20+00:00,1785470399999,AVAX,1h,long_created,long,6.455,6.544,6.447,L1785463199999,
2026-07-31T04:36:21+00:00,1785470399999,AVAX,4h,short_created,short,6.455,6.491,6.434,S1785455999999,
2026-07-31T04:36:22+00:00,1785470400000,Nvidia,4h,short_created,short,197.77,197.5,191.86,S1785427200000,
2026-07-31T07:26:58+00:00,1785477600000,Monero,1h,long_created,long,353.66,358.34,356.77,L1785470400000,
2026-07-31T10:04:25+00:00,1785484799999,DOGE,1h,long_created,long,0.06943,0.07014,0.06985,L1785473999999,
2026-07-31T10:04:25+00:00,1785484799999,LINK,1h,long_created,long,8.251,8.374,8.347,L1785477599999,
2026-07-31T10:04:26+00:00,1785492000000,SpaceX,1h,short_created,short,114.42,114.47,113.27,S1785481200000,
2026-07-31T10:04:28+00:00,1785492000000,Rohoel,1h,long_created,long,83.76,82.94,82.02,L1785488400000,
2026-07-31T10:04:29+00:00,1785492000000,Rohoel,1h,long_entry,long,83.76,82.94,82.02,L1785488400000,
2026-07-31T12:08:29+00:00,1785495599999,SOL,1h,long_created,long,73.57,74.32,73.82,L1785477599999,
2026-07-31T12:08:30+00:00,1785499200000,Apple,1h,long_created,long,308.69,313.63,312.3,L1785481200000,
2026-07-31T12:08:31+00:00,1785499200000,Google,4h,short_created,short,339.04,337.46,330.84,S1785427200000,
2026-07-31T14:30:32+00:00,1785506399999,BTC,1h,long_created,long,63270.73,63951.77,63610.0,L1785495599999,
2026-07-31T14:30:33+00:00,1785502800000,Google,1h,short_created,short,344.13,340.68,338.81,S1785499200000,
2026-07-31T14:30:34+00:00,1785502800000,Google,1h,short_entry,short,344.13,340.68,338.81,S1785499200000,
2026-07-31T14:30:35+00:00,1785502800000,Amazon,1h,short_created,short,269.37,267.2,263.0,S1785495600000,
2026-07-31T14:30:36+00:00,1785502800000,Amazon,1h,short_entry,short,269.37,267.2,263.0,S1785495600000,
2026-07-31T14:30:37+00:00,1785506400000,Nvidia,1h,short_created,short,197.92,197.86,196.74,S1785502800000,
2026-07-31T16:17:44+00:00,1785513599999,ETH,8h,long_created,long,1862.94,1936.99,1900.51,L1785427199999,
2026-07-31T16:17:45+00:00,1785509999999,BNB,1h,long_created,long,585.45,593.09,589.92,L1785502799999,
2026-07-31T16:17:46+00:00,1785509999999,XRP,1h,long_created,long,1.0606,1.0751,1.0709,L1785495599999,
2026-07-31T16:17:47+00:00,1785513599999,DOGE,4h,long_created,long,0.06905,0.07104,0.07044,L1785441599999,
2026-07-31T16:17:48+00:00,1785509999999,ADA,1h,long_created,long,0.1688,0.1708,0.1695,L1785499199999,
2026-07-31T16:17:49+00:00,1785509999999,AVAX,1h,long_created,long,6.403,6.484,6.404,L1785495599999,
2026-07-31T16:17:50+00:00,1785510000000,Gold,1h,long_created,long,4052.59,4094.69,4080.1,L1785481200000,
2026-07-31T16:17:51+00:00,1785513599999,XLM,4h,long_created,long,0.1725,0.1733,0.1721,L1785441599999,
2026-07-31T16:17:52+00:00,1785513599999,XLM,1h,short_created,short,0.1725,0.1713,0.1691,S1785506399999,
2026-07-31T16:17:53+00:00,1785510000000,Microsoft,1h,short_created,short,463.38,449.27,448.38,S1785495600000,
2026-07-31T16:17:54+00:00,1785513600000,Rohoel,1h,short_created,short,84.15,86.01,85.3,S1785506400000,
2026-07-31T16:17:56+00:00,1785513600000,Rohoel,4h,short_created,short,84.15,82.74,81.28,S1785484800000,
2026-07-31T20:25:13+00:00,1785527999999,ADA,1h,short_created,short,0.1705,0.169,0.1665,S1785509999999,
2026-07-31T20:25:14+00:00,1785527999999,LINK,4h,long_created,long,8.173,8.522,8.451,L1785441599999,
2026-07-31T20:25:15+00:00,1785527999999,NEAR,1h,short_created,short,1.69,1.71,1.69,S1785524399999,
2026-07-31T20:25:16+00:00,1785528000000,Take-Two,4h,long_created,long,243.4,249.14,247.59,L1785499200000,
2026-07-31T21:34:05+00:00,1785531600000,Nvidia,1h,short_created,short,199.96,199.95,198.74,S1785524400000,
2026-07-31T23:36:50+00:00,1785538799999,SOL,1h,long_created,long,72.85,73.44,73.17,L1785520799999,
2026-08-01T01:09:39+00:00,1785542399999,BTC,8h,long_created,long,62887.88,65086.4,64668.91,L1785455999999,
2026-08-01T01:09:39+00:00,1785542399999,LINK,1d,short_created,short,8.171,8.512,8.162,S1785369599999,
2026-08-01T01:09:40+00:00,1785542400000,Nvidia,1d,long_created,long,199.33,197.5,190.46,L1785456000000,
2026-08-01T01:09:41+00:00,1785542400000,Nvidia,1d,long_entry,long,199.33,197.5,190.46,L1785456000000,
2026-08-01T04:31:47+00:00,1785556799999,XRP,4h,long_created,long,1.066,1.0653,1.0594,L1785542399999,
2026-08-01T07:03:56+00:00,1785567600000,HYPE,1h,long_created,long,51.884,52.356,52.098,L1785556800000,
2026-08-01T10:47:57+00:00,1785578399999,BNB,1h,long_created,long,584.15,592.58,590.11,L1785567599999,
2026-08-01T14:12:08+00:00,1785589199999,TRX,1h,long_created,long,0.3283,0.3281,0.3275,L1785581999999,
2026-08-01T16:14:48+00:00,1785599999999,ETH,1h,short_created,short,1870.09,1867.77,1865.79,S1785585599999,
2026-08-01T16:14:49+00:00,1785599999999,ADA,4h,short_created,short,0.1727,0.1707,0.1678,S1785542399999,
2026-08-01T16:14:50+00:00,1785599999999,ADA,8h,short_created,short,0.1727,0.1727,0.1678,S1785542399999,
2026-08-01T16:14:50+00:00,1785600000000,SpaceX,1h,short_created,short,108.97,109.33,109.11,S1785596400000,
2026-08-01T17:15:22+00:00,1785603599999,SOL,1h,long_created,long,72.7,73.05,72.86,L1785596399999,
2026-08-01T17:15:23+00:00,1785603599999,XRP,1h,long_created,long,1.0612,1.0663,1.0635,L1785596399999,
2026-08-01T17:15:24+00:00,1785603599999,NEAR,1h,short_created,short,1.681,1.675,1.654,S1785599999999,
2026-08-01T18:11:49+00:00,1785607199999,XLM,1h,long_created,long,0.1704,0.1718,0.1713,L1785592799999,
2026-08-01T20:28:04+00:00,1785614399999,BTC,4h,long_created,long,62529.82,63150.0,62986.31,L1785585599999,
2026-08-01T20:28:05+00:00,1785614399999,DOGE,4h,long_created,long,0.06853,0.07026,0.06978,L1785599999999,
2026-08-01T20:28:05+00:00,1785614400000,Gold,1h,long_created,long,4058.64,4055.33,4054.62,L1785596400000,
2026-08-01T20:28:06+00:00,1785614400000,Apple,1h,long_created,long,306.82,308.82,307.9,L1785600000000,
2026-08-01T20:28:07+00:00,1785614400000,Microsoft,1h,long_created,long,460.52,461.31,460.36,L1785600000000,
2026-08-01T21:24:02+00:00,1785617999999,LINK,1h,long_created,long,8.027,8.028,7.961,L1785614399999,
2026-08-01T21:24:03+00:00,1785617999999,LINK,1h,long_entry,long,8.027,8.028,7.961,L1785614399999,
2026-08-01T23:11:50+00:00,1785625200000,Rohoel,1h,long_created,long,86.84,88.11,87.49,L1785614400000,
2026-08-02T00:10:20+00:00,1785628799999,BNB,1d,short_created,short,575.13,595.5,583.99,S1785542399999,
2026-08-02T00:10:21+00:00,1785628799999,XRP,4h,long_created,long,1.0604,1.0639,1.06,L1785585599999,
2026-08-02T00:10:22+00:00,1785628799999,DOGE,1d,long_created,long,0.06914,0.07104,0.06963,L1785455999999,
2026-08-02T00:10:22+00:00,1785628799999,DOGE,8h,long_created,long,0.06914,0.07026,0.06962,L1785599999999,
2026-08-02T00:10:23+00:00,1785628799999,LINK,4h,long_created,long,8.068,8.119,8.087,L1785599999999,
2026-08-02T00:10:24+00:00,1785628799999,AVAX,1d,long_created,long,6.191,6.527,6.391,L1785455999999,
2026-08-02T00:10:24+00:00,1785628799999,SUI,8h,long_created,long,0.6758,0.6905,0.6821,L1785571199999,
2026-08-02T03:49:07+00:00,1785639599999,SOL,1h,short_created,short,73.15,71.97,70.58,S1785610799999,
2026-08-02T03:49:08+00:00,1785635999999,XRP,1h,short_created,short,1.0763,1.062,1.0595,S1785628799999,
2026-08-02T03:49:09+00:00,1785635999999,ADA,1h,short_created,short,0.1801,0.175,0.1728,S1785632399999,
2026-08-02T03:49:09+00:00,1785639600000,Microsoft,1h,short_created,short,463.55,460.45,460.04,S1785628800000,
2026-08-02T03:49:10+00:00,1785636000000,Amazon,1h,short_created,short,271.72,269.96,269.41,S1785628800000,
2026-08-02T06:22:35+00:00,1785643199999,ETH,4h,long_created,long,1877.43,1849.26,1833.07,L1785628799999,
2026-08-02T06:22:36+00:00,1785643199999,ETH,4h,long_entry,long,1877.43,1849.26,1833.07,L1785628799999,
2026-08-02T06:22:37+00:00,1785643199999,SOL,4h,long_created,long,73.2,72.09,71.19,L1785628799999,
2026-08-02T06:22:38+00:00,1785643199999,SOL,4h,long_entry,long,73.2,72.09,71.19,L1785628799999,
2026-08-02T06:22:38+00:00,1785646799999,DOGE,1h,short_created,short,0.07052,0.0692,0.069,S1785625199999,
2026-08-02T06:22:48+00:00,1785643199999,AVAX,4h,long_created,long,6.321,6.211,6.108,L1785628799999,
2026-08-02T06:22:48+00:00,1785643199999,AVAX,4h,long_entry,long,6.321,6.211,6.108,L1785628799999,
2026-08-02T06:22:49+00:00,1785643199999,SUI,4h,long_created,long,0.6897,0.679,0.671,L1785628799999,
2026-08-02T06:22:50+00:00,1785643199999,SUI,4h,long_entry,long,0.6897,0.679,0.671,L1785628799999,
2026-08-02T06:22:50+00:00,1785646800000,HYPE,1h,short_created,short,52.503,53.067,52.737,S1785643200000,
2026-08-02T06:22:51+00:00,1785643200000,Take-Two,1h,long_created,long,243.7,244.05,243.24,L1785639600000,
2026-08-02T06:22:52+00:00,1785643200000,Rohoel,4h,long_created,long,81.87,88.11,86.71,L1785614400000,
2026-08-02T08:40:57+00:00,1785657599999,SOL,8h,long_created,long,73.46,73.21,72.86,L1785571199999,
2026-08-02T08:40:58+00:00,1785657599999,AVAX,8h,long_created,long,6.611,6.544,6.392,L1785484799999,
2026-08-02T11:37:16+00:00,1785668400000,Take-Two,1h,long_created,long,242.99,243.58,243.2,L1785661200000,
2026-08-02T12:40:02+00:00,1785671999999,NEAR,4h,short_created,short,1.699,1.687,1.647,S1785614399999,
2026-08-02T12:40:02+00:00,1785672000000,Nvidia,1h,short_created,short,200.28,200.53,200.28,S1785668400000,
2026-08-02T14:13:05+00:00,1785675600000,Microsoft,1h,short_created,short,463.4,461.92,460.24,S1785672000000,
2026-08-02T16:16:26+00:00,1785686400000,Rohoel,8h,long_created,long,81.44,87.03,86.31,L1785600000000,
2026-08-02T18:13:07+00:00,1785693599999,DOGE,1h,short_created,short,0.07057,0.07053,0.07027,S1785686399999,
2026-08-02T18:13:08+00:00,1785693600000,Gold,1h,short_created,short,4076.29,4067.13,4065.79,S1785672000000,
2026-08-02T19:33:57+00:00,1785697199999,ETH,1h,short_created,short,1875.86,1858.05,1852.41,S1785679199999,
2026-08-02T19:33:58+00:00,1785697199999,SOL,1h,short_created,short,73.57,73.2,73.01,S1785686399999,
2026-08-02T19:33:59+00:00,1785697199999,XRP,1h,short_created,short,1.0814,1.0828,1.0798,S1785686399999,
2026-08-02T19:34:00+00:00,1785697199999,SUI,1h,short_created,short,0.6921,0.689,0.6865,S1785679199999,
2026-08-02T19:34:00+00:00,1785697200000,Apple,1h,short_created,short,311.2,310.94,310.36,S1785686400000,
2026-08-02T20:31:00+00:00,1785700799999,DOGE,4h,short_created,short,0.07078,0.07045,0.06985,S1785671999999,
2026-08-02T20:31:01+00:00,1785700800000,HYPE,4h,long_created,long,52.729,51.73,51.162,L1785686400000,
2026-08-02T21:26:39+00:00,1785704400000,Take-Two,1h,short_created,short,244.25,243.0,242.67,S1785682800000,
2026-08-02T22:25:13+00:00,1785707999999,BTC,1h,short_created,short,63578.0,63186.0,63062.0,S1785682799999,
2026-08-02T22:25:14+00:00,1785708000000,Rohoel,1h,long_created,long,80.46,81.53,80.84,L1785704400000,
2026-08-02T23:25:37+00:00,1785711599999,LINK,1h,short_created,short,8.4,8.373,8.315,S1785697199999,
2026-08-02T23:25:40+00:00,1785711600000,Silber,1h,long_created,long,58.47,59.35,59.06,L1785708000000,
2026-08-02T23:25:41+00:00,1785711600000,SpaceX,1h,short_created,short,108.99,109.62,109.06,S1785708000000,
2026-08-03T01:03:19+00:00,1785718799999,XLM,1h,long_created,long,0.1738,0.1745,0.1738,L1785715199999,
2026-08-03T01:03:20+00:00,1785715200000,Nvidia,1h,long_created,long,201.71,200.36,199.65,L1785711600000,
2026-08-03T01:03:20+00:00,1785715200000,Nvidia,4h,long_created,long,200.46,201.72,200.74,L1785700800000,
2026-08-03T01:03:21+00:00,1785715200000,Take-Two,4h,short_created,short,244.42,243.1,242.59,S1785686400000,
2026-08-03T01:03:22+00:00,1785718800000,SpaceX,1h,long_created,long,109.11,109.48,108.97,L1785704400000,
2026-08-03T04:37:42+00:00,1785729599999,LINK,1h,long_created,long,8.252,8.455,8.36,L1785711599999,
2026-08-03T04:37:43+00:00,1785726000000,Gold,1h,long_created,long,4071.44,4070.55,4055.42,L1785722400000,
2026-08-03T08:00:39+00:00,1785736799999,DOGE,1h,long_created,long,0.0693,0.07082,0.07054,L1785715199999,
2026-08-03T08:00:42+00:00,1785743999999,AVAX,8h,short_created,short,6.402,6.674,6.53,S1785715199999,
2026-08-03T08:00:43+00:00,1785743999999,AVAX,8h,short_entry,short,6.402,6.674,6.53,S1785715199999,
2026-08-03T08:00:44+00:00,1785744000000,Nvidia,4h,short_created,short,201.66,201.94,197.88,S1785715200000,
2026-08-03T08:00:45+00:00,1785744000000,Nvidia,8h,short_created,short,201.66,201.94,197.88,S1785715200000,
